TIMESTAMP,TOKEN,USD_PRICE
2022-11-08 17:27:17,BTC,18544.7
2023-12-15 11:19:20,USDT,1.0
2023-12-03 16:52:52,ETH,2193.78
2023-10-28 10:56:24,RAFFLE TICKET,0.0
2023-04-06 16:33:20,CyOp,0.0
2023-04-10 06:47:51,fsGLP,0.0
2023-04-06 19:41:24,RDNT,0.0
2023-09-17 11:58:13,sAVAX,0.0
2023-03-31 06:35:27,BNB,316.92
2022-09-02 12:58:59,2XBNB,0.0
2024-02-15 21:33:00,FTM,0.4164
2023-05-21 16:39:14,esTND,0.0
2023-04-08 01:35:34,ETH,1849.91
2023-04-10 06:37:40,ETH,1911.14
2022-06-15 17:08:47,EUR,1.045
2022-08-01 12:09:52,EUR,1.025
2022-11-09 09:51:28,BNB,260.82
2024-03-02 19:31:20,ETH,3423.65
2022-06-01 11:14:37,GLMR,0.0
2022-12-20 01:12:11,ETH,1216.96
2022-12-20 01:06:11,ETH,1216.96
2023-04-06 02:58:18,GLMR,0.38
2023-04-06 16:34:58,ARB,1.215
2023-09-17 12:05:51,AVAX,9.099
2024-04-05 17:45:52,GMX,39.91
2024-04-22 10:24:37,ACX [via www.across.cash],0.0
2024-04-14 13:45:46,BNB,567.1
2023-04-10 06:25:50,ETH,1911.14
2022-06-28 12:46:28,LINK,6.304
2023-09-17 11:52:51,ETH,1622.81
2023-05-17 16:15:42,BNB,314.35
2023-03-18 15:42:36,BUSD,0.9998
2024-03-19 10:16:32,ETH,3158.44
2023-05-14 03:40:00,BNB,312.4
2023-04-06 02:39:06,STELLA LP,0.0
2022-07-23 11:16:18,USDT,1.0
2023-12-16 14:02:56,ETH,2227.14
2024-05-26 13:31:35,USDC,1.0
2022-07-12 19:17:20,ETH,1037.37
2023-04-08 01:22:39,fsGLP,0.0
2024-07-05 06:15:13,USDC,1.0
2023-11-18 19:34:44,USDT,1.001
2023-04-08 20:25:00,BNB,310.57
2023-09-03 11:42:04,rUSDT,0.0
2023-01-17 14:23:14,BNB,299.29
2022-08-11 20:48:04,FTM,0.3921
2023-04-16 15:41:33,Cake,3.67
2023-04-18 04:14:41,BNB,343.17
2022-07-19 11:21:02,FTM,0.3401
2023-08-04 21:29:32,EUR,1.096
2022-08-30 11:32:05,2XBNB,0.0
2023-04-08 19:59:18,ETH,1849.91
2023-05-17 16:24:30,BNB,314.35
2024-08-01 15:01:10,ATOM,5.777
2024-07-29 23:22:41,rWBNB,0.0
2024-02-15 21:31:21,FTM,0.4164
2023-09-01 19:41:02,EUR,1.077
2023-06-13 06:48:57,USDT,0.9998
2022-12-11 22:38:10,LINK,6.704
2023-02-20 06:34:46,BNB,315.25
2023-03-28 22:58:35,wstETH,0.0
2023-05-18 16:27:44,AXL,0.4906
2022-12-13 21:58:08,NEAR,1.708
2023-01-31 20:24:27,FTM,0.5383
2024-03-19 21:49:55,ETH,3158.44
2024-03-30 16:01:05,GMX,44.83
2022-06-15 07:29:20,EUR,1.045
2023-03-31 06:34:06,BNB,316.92
2023-03-28 22:58:35,ETH,1773.6
2023-05-17 14:15:42,BNB,314.35
2023-05-18 16:28:05,BNB,309.27
2024-09-21 14:24:31,ACT,0.000284
2023-07-30 09:24:41,FTM,0.2401
2023-07-19 11:12:43,ETH,1888.8
2023-05-08 17:37:11,BNB,315.06
2022-11-08 19:23:53,BUSD,1.0
2023-04-08 20:52:36,rWBNB,0.0
2023-04-01 22:17:31,ETH,1821.79
2023-12-12 07:29:35,UNI,6.228
2023-05-21 16:26:17,ETH,1805.38
2023-04-01 22:17:31,ARB,0.0
2023-10-22 12:16:08,FTM,0.2086
2024-07-05 06:15:13,EUR,1.083
2024-09-13 09:19:26,Cake-LP,0.0
2022-09-17 17:37:00,GLMR,0.516
2023-08-12 12:06:47,BNB,240.18
2023-09-18 22:26:46,BNB,216.02
2023-01-23 03:35:55,FTM,0.4019
2023-10-23 00:36:51,esTND,0.0
2023-04-06 02:38:30,GLMR,0.38
2022-08-19 17:06:42,FTM,0.2998
2023-04-16 15:52:55,WBNB,0.0
2023-10-16 07:08:55,ETH,1600.09
2023-05-17 00:02:28,ETH,1822.22
2024-03-25 05:35:35,Cake-LP,0.0
2024-02-18 15:56:41,USDT,1.0
2023-05-08 01:44:43,MAGIC,0.8375
2022-10-30 15:06:03,LINK,7.784
2023-05-17 16:14:45,BNB,314.35
2023-03-18 15:42:36,DYDX,2.664
2023-07-03 05:21:09,Claim USDC at https://cusdc.disusd.eth.limo,0.0
2023-09-17 11:58:40,QI,0.005144
2023-09-01 22:31:57,ETH,1628.51
2023-05-14 01:35:02,CAKE,1.86
2023-04-16 15:49:52,BNB,347.8
2023-09-03 11:38:29,RDNT,0.2194
2023-04-10 06:47:06,LINK,7.347
2023-11-18 19:35:08,SNX,2.977
2023-04-06 21:15:51,ETH,1872.91
2023-04-10 06:52:52,ETH,1911.14
2024-05-26 13:50:38,NILE,0.0
2022-09-17 17:38:24,GLMR,0.516
2024-07-25 20:31:30,Cake-LP,0.0
2022-07-15 07:54:18,EUR,1.008
2024-04-22 21:43:53,ETH,3201.55
2023-05-22 06:25:51,AVAX,14.67
2023-06-03 23:17:30,BNB,306.8
2023-04-16 15:47:31,BNB,347.8
2023-04-18 16:42:39,DAI,0.9999
2022-07-20 20:33:58,BUSD,1.0
2022-08-09 13:56:30,MATIC,0.8913
2023-01-23 03:38:08,FTM,0.4019
2023-08-04 20:08:23,esTND,0.0
2024-04-12 18:35:52,SNX,3.252
2023-06-13 06:46:12,Cake,1.397
2023-03-27 15:01:25,BNB,310.82
2023-01-17 14:23:14,USDT,1.0
2022-07-19 09:21:22,FTM,0.3401
2023-05-15 07:01:35,ETH,1817.04
2023-08-13 09:18:08,ETH,1839.07
2023-03-28 22:33:23,stETH,1740.61
2022-11-09 19:34:38,MATIC,0.8092
2023-03-23 07:10:39,ETH,1817.43
2023-01-15 19:34:36,BNB,302.03
2023-03-28 20:28:49,ETH,1773.6
2024-04-21 12:05:49,sGMX,0.0
2023-05-08 07:48:52,FTM,0.367
2022-06-01 08:11:12,EUR,1.065
2023-04-10 07:31:41,ETH,1911.14
2023-03-31 06:12:45,BNB,316.92
2023-04-16 15:42:30,BNB,347.8
2023-03-28 15:27:41,ETH,1773.6
2022-10-31 02:54:35,CHZ,0.2211
2024-02-15 21:31:26,FTM,0.4164
2022-08-19 15:11:31,FTM,0.2998
2024-09-28 11:31:51,BNB,601.12
2022-07-20 20:33:58,BTC,23222.77
2024-04-05 15:46:41,GMX,39.91
2022-05-13 07:45:23,NEAR,6.519
2024-02-18 15:34:31,EUR,1.078
2023-09-28 09:30:38,USDT,1.0
2022-08-01 18:14:39,USDT,1.001
2022-10-31 02:54:35,BNB,325.59
2023-04-06 16:34:44,ETH,1872.91
2024-03-12 07:02:54,GMX,58.03
2024-04-16 12:34:43,ETH,3085.42
2023-03-31 04:30:56,BNB,316.92
2024-09-28 11:33:48,BNB,601.12
2024-02-06 22:16:47,Claim your reward up to 5000$ https://applcoin.vip,0.0
2023-06-25 15:57:23,M32,0.0
2023-03-18 15:42:36,BNB,331.77
2022-05-30 12:13:31,EUR,1.077
2022-06-01 13:48:20,STELLA LP,0.0
2023-10-09 09:50:24,USDT,1.0
2023-08-03 16:29:14,ETH,1834.44
2022-06-01 13:50:06,STELLA LP,0.0
2023-07-01 01:30:45,EUR,1.091
2022-12-16 19:23:40,BNB,231.39
2024-08-22 21:08:12,variableDebtWBNB,0.0
2024-07-05 04:19:39,USDT,1.0
2023-05-12 01:32:48,BNB,308.82
2023-03-23 07:48:23,USDC,0.9992
2023-09-03 11:29:42,ETH,1635.72
2022-09-17 17:38:24,WGLMR,0.0
2023-10-16 07:15:37,ETH,1600.09
2023-05-13 23:46:28,ETH,1796.08
2022-07-11 20:34:03,POL,0.0
2022-06-01 13:43:24,GLMR,0.0
2022-11-14 01:14:48,ETH,1241.39
2022-05-12 22:24:52,AVAX,30.19
2024-04-11 10:57:18,Visit shiba-claim.co to claim reward,0.0
2023-04-06 21:17:11,USDT,1.0
2022-06-08 17:34:54,GLMR,0.0
2022-11-10 05:04:14,ATOM,12.14
2023-01-15 03:29:12,BUSD,1.0
2022-08-06 16:58:12,USDT,1.002
2022-12-19 23:48:45,EUR,1.062
2023-06-05 20:56:41,AVAX,13.89
2022-10-30 15:06:03,USDT,1.0
2022-08-24 08:27:35,EUR,0.9968
2023-04-10 07:19:24,USDC,0.9997
2023-08-03 11:36:02,USDT,0.9993
2023-10-21 20:29:38,BNB,214.05
2024-03-11 07:27:59,stETH,4058.84
2024-01-25 12:23:41,AVAX,30.47
2023-11-06 00:28:47,ETH,1901.65
2022-10-30 15:06:03,BNB,313.73
2023-04-06 00:31:00,STELLA LP,0.0
2023-04-10 06:36:08,LINK,7.347
2023-05-15 06:56:35,ETH,1817.04
2023-05-29 04:27:13,ETH,1893.17
2023-11-18 19:35:08,USDT,1.001
2022-06-22 12:44:01,USDT,0.9988
2022-12-03 17:39:22,BNB,290.48
2022-12-20 00:56:23,ETH,1216.96
2022-07-14 13:01:05,EUR,1.003
2023-09-21 19:20:58,sAVAX,0.0
2022-12-12 02:54:18,SOL,13.32
2022-07-11 23:04:25,BUSD,0.9998
2024-06-02 16:28:06,$ stketh.net,0.0
2023-07-07 18:17:07,FTM,0.2682
2022-07-11 19:37:22,BTC,19944.25
2023-09-03 11:33:57,ETH,1635.72
2023-07-19 11:11:17,ETH,1888.8
2024-05-26 13:34:51,ETH,3824.34
2023-01-15 19:33:21,THETA,0.923
2023-04-10 06:27:40,ETH,1911.14
2023-03-23 07:22:51,ETH,1817.43
2022-09-13 18:48:20,USDT,0.9999
2023-03-28 22:51:39,wstETH,0.0
2022-10-18 18:46:11,EUR,0.9859
2022-12-19 00:21:39,USDT,1.0
2022-10-11 15:41:19,EUR,0.97
2023-06-03 23:17:30,EUR,1.07
2023-03-28 19:48:48,GLMR,0.363
2023-01-16 06:42:46,BNB,298.87
2024-04-21 12:03:44,GMX,29.71
2022-10-30 06:04:41,BNB,313.73
2023-10-26 15:21:21,YFIH2,0.0
2023-12-16 14:02:51,ETH,2227.14
2022-08-14 17:01:14,USDT,1.0
2023-02-22 07:11:48,DYDX,2.671
2022-06-01 11:25:42,DOT,9.451
2023-04-08 01:51:20,ETH,1849.91
2022-12-28 05:30:36,SOL,9.759
2024-07-25 19:01:35,ETH,3174.48
2022-08-01 14:54:41,FTM,0.3429
2024-07-29 23:22:41,BNB,574.27
2023-03-30 19:01:48,USDT,1.0
2022-05-13 07:45:23,EUR,1.04
2023-03-16 18:15:53,EUR,1.06
2024-07-06 22:04:32,fGLP,0.0
2023-05-03 19:17:07,EMV,0.0
2022-11-08 19:23:53,LINK,7.705
2023-04-12 18:37:26,ETH,1918.62
2023-04-08 01:20:06,ETH,1849.91
2023-03-28 20:34:49,FTM,0.4231
2023-06-12 19:11:06,LINK,5.16
2024-01-12 15:09:14,ETH,2522.11
2024-07-05 22:30:16,BNB,497.75
2023-06-03 23:15:01,ATOM,10.7
2023-10-25 12:54:51,BNB,222.15
2023-03-28 19:26:42,mooCurveFstDOT,0.0
2022-12-11 19:22:02,BNB,284.46
2023-02-20 06:34:46,AVAX,20.83
2024-03-12 07:02:54,USDT,1.0
2022-07-12 19:17:20,BUSD,0.9998
2023-03-16 18:20:42,ETH,1676.86
2023-06-13 17:01:09,ETH,1739.4
2022-12-14 19:02:41,BNB,267.73
2022-05-02 12:30:02,SOL,87.47
2023-07-14 10:02:18,GRT,0.1198
2022-07-17 08:40:27,MATIC,0.7525
2023-01-14 02:19:10,BNB,304.88
2022-10-18 18:46:11,BNB,273.18
2022-12-13 21:58:08,BNB,271.96
2024-04-21 12:03:44,sbfGMX,0.0
2023-03-03 01:32:24,MATIC,1.169
2022-07-11 23:04:25,BTC,19944.25
2023-05-17 00:48:47,ETH,1822.22
2022-11-09 21:53:32,ATOM,9.742
2023-03-23 05:44:27,BNB,329.94
2022-11-08 17:27:17,USDT,0.9951
2023-07-13 21:22:00,EUR,1.122
2023-04-16 15:47:49,BNB,347.8
2022-07-21 11:29:06,BTC,23153.54
2023-07-07 18:20:01,EUR,1.095
2023-04-02 23:15:59,stETH,1791.94
2023-03-30 19:03:56,USDT,1.0
2023-10-22 12:16:47,FTM,0.2086
2023-04-06 02:34:59,ETH,1872.91
2023-07-13 23:11:36,AVAX,14.11
2023-01-15 19:34:36,USDT,1.0
2022-11-08 20:08:42,EUR,1.005
2023-11-05 22:53:59,EGLD,48.09
2022-12-22 08:21:11,BNB,245.74
2022-06-08 23:42:36,EUR,1.071
2023-04-10 06:42:26,USDC,0.9997
2022-06-20 13:32:01,DOT,7.868
2023-07-13 23:11:50,qisAVAX,0.0
2023-03-16 18:04:47,BNB,329.91
2023-07-04 00:03:28,ETH,1936.37
2024-04-16 12:35:25,ETH,3085.42
2024-08-29 11:11:41,SNX,1.362
2022-10-31 12:45:39,CHZ,0.2211
2023-04-08 20:11:45,ETH,1849.91
2023-04-06 16:33:07,ETH,1872.91
2024-03-23 23:51:39,OSS,0.0
2023-04-06 03:04:00,GLMR,0.38
2022-12-20 01:28:11,ETH,1216.96
2022-10-13 07:38:37,BNB,271.86
2023-05-12 20:06:48,ETH,1808.28
2023-08-23 17:12:05,fsGLP,0.0
2024-02-18 15:46:51,USDT,1.0
2023-04-10 06:52:14,ETH,1911.14
2022-08-01 12:46:45,XTZ,1.814
2024-02-15 21:33:02,FTM,0.4164
2023-04-10 06:47:06,ETH,1911.14
2022-04-29 09:13:36,UST,0.0
2023-09-17 10:06:41,AVAX,9.099
2023-04-10 06:41:37,ETH,1911.14
2023-03-12 18:50:38,BTC,22183.71
2023-03-23 07:24:34,ETH,1817.43
2023-05-12 20:07:03,ETH,1808.28
2023-04-08 19:48:37,ETH,1849.91
2022-06-01 13:48:20,xcDOT,0.0
2023-04-10 06:53:03,ETH,1911.14
2023-03-27 22:45:54,EUR,1.079
2022-06-01 10:33:33,EUR,1.065
2023-04-06 16:33:20,ETH,1872.91
2022-12-22 08:21:11,MATIC,0.7961
2023-04-10 06:31:51,USDT,1.001
2023-04-10 06:43:42,ETH,1911.14
2022-06-03 18:57:48,GLMR,0.0
2023-06-09 03:50:45,BNB,260.6
2023-04-06 02:44:06,AVAX,17.99
2022-07-11 20:28:11,UNI-V2,0.0
2023-10-23 00:37:20,esTND,0.0
2023-04-19 22:38:42,SOL,22.69
2023-05-09 14:45:47,FTM,0.3707
2022-06-08 22:50:51,EUR,1.071
2022-12-11 22:38:10,BNB,284.46
2023-04-10 06:29:39,ETH,1911.14
2023-03-16 18:04:47,ETH,1676.86
2023-05-22 04:28:41,AVAX,14.67
2022-11-23 19:44:22,AAVE,58.36
2023-08-03 16:37:36,ETH,1834.44
2023-10-27 18:09:49,CRAB,0.0
2022-11-29 00:31:08,BUSD,0.9997
2023-03-28 20:00:56,FTM,0.4231
2024-01-09 09:07:53,BNB,301.14
2023-01-06 16:59:48,ETH,1268.71
2024-03-21 08:43:13,USDT,0.9999
2024-01-25 12:32:42,MATIC,0.7321
2022-06-08 17:32:06,GLMR,0.0
2024-01-09 21:01:57,GMX,49.93
2024-03-02 19:34:42,ETH,3423.65
2022-07-08 08:58:58,BTC,21592.65
2022-12-20 01:07:35,ETH,1216.96
2023-05-18 18:56:42,BNB,309.27
2024-04-11 10:38:22,Earn $stETH rewards at https://msteth.com,0.0
2022-06-01 10:33:33,GLMR,0.0
2024-03-02 20:27:20,BNB,411.19
2023-09-03 11:35:01,USDT,1.0
2023-10-23 00:36:04,esTND,0.0
2023-04-10 06:53:03,fsGLP,0.0
2024-07-25 18:59:43,ETH,3174.48
2023-04-06 02:29:31,ARB,1.215
2022-07-11 21:26:53,POL,0.0
2023-07-13 23:11:50,AVAX,14.11
2023-08-19 19:37:25,BNB,216.67
2023-06-12 17:08:41,ARB,0.9794
2022-09-17 17:37:54,GLMR,0.516
2023-08-23 17:13:47,fGLP,0.0
2023-06-03 23:15:01,BNB,306.8
2023-01-15 19:33:38,CHZ,0.1408
2023-04-18 15:31:24,POL,0.0
2023-04-04 15:54:53,IMO,0.0
2023-05-09 12:54:42,FTM,0.3707
2023-05-18 19:22:00,WBNB,0.0
2024-03-15 11:36:01,USDT,1.0
2023-05-21 16:39:14,sbfTND,0.0
2023-02-26 16:47:50,IMO,0.0
2023-04-10 06:46:47,ETH,1911.14
2022-09-09 14:26:04,USDT,1.0
2023-01-15 19:33:02,GLMR,0.409
2024-05-13 14:15:23,SNX,2.415
2024-04-21 12:05:49,sbfGMX,0.0
2023-03-30 19:03:56,ETH,1793.89
2022-05-10 11:03:38,AVAX,44.5
2022-06-01 13:50:06,GLMR,0.0
2022-12-22 08:21:11,EUR,1.06
2023-04-16 15:52:55,BNB,347.8
2023-04-10 06:41:37,fsGLP,0.0
2023-01-15 19:34:36,DAI,0.9997
2023-06-02 22:52:38,CRAB,0.0
2023-05-15 01:07:42,ETH,1817.04
2023-08-23 17:13:47,fsGLP,0.0
2022-08-11 20:47:35,FTM,0.3921
2023-02-21 18:56:34,BNB,311.62
2022-12-20 01:34:59,ETH,1216.96
2023-05-15 16:35:51,ETH,1817.04
2023-04-10 17:23:39,POL,0.0
2022-12-28 05:30:36,BUSD,1.0
2023-07-07 18:17:07,EUR,1.095
2023-08-23 14:11:41,ETH,1679.23
2023-03-02 16:08:41,ATOM,12.46
2023-03-24 17:43:29,MATIC,1.098
2023-04-12 17:42:30,GLMR,0.377
2022-11-29 00:31:08,LINK,7.314
2022-06-28 16:24:30,USDT,0.9986
2023-02-16 01:32:02,FTM,0.5278
2023-06-02 22:52:38,ETH,1907.36
2022-06-03 18:57:48,STELLA,0.0
2023-03-23 05:44:27,ETH,1817.43
2022-06-30 17:32:03,DOT,7.06
2022-07-17 08:40:27,BTC,20792.81
2023-01-31 19:21:11,BNB,312.11
2023-08-04 20:07:50,ETH,1827.52
2023-04-10 06:51:15,ETH,1911.14
2022-12-14 19:02:41,EGLD,42.87
2023-05-17 16:15:42,USDT,1.0
2023-06-12 17:12:42,LINK,5.16
2023-05-11 21:04:53,FTM,0.3688
2022-04-26 13:31:43,SOL,95.71
2024-03-03 10:24:19,ETH,3489.57
2023-05-24 17:00:36,ETH,1799.99
2022-07-17 08:38:20,BTC,20792.81
2023-03-28 19:57:46,spLP,0.0
2023-04-10 07:19:24,ETH,1911.14
2024-07-06 22:03:40,fsGLP,0.0
2022-12-20 00:33:05,DAI,0.9996
2023-03-12 19:27:16,ETH,1591.86
2022-10-31 01:58:10,BNB,325.59
2023-07-14 10:02:18,EUR,1.121
2023-05-23 20:55:01,ETH,1854.48
2024-03-15 11:34:43,ETH,3742.44
2023-05-26 01:45:30,ETH,1828.68
2022-07-11 20:31:05,UNI-V2,0.0
2023-09-17 10:04:29,EUR,1.067
2023-04-08 01:24:45,ETH,1849.91
2022-06-01 11:13:19,DOT,9.451
2023-09-03 11:29:54,ETH,1635.72
2024-02-03 17:56:07,CRAB,0.0
2022-08-01 13:56:35,EUR,1.025
2023-03-27 14:59:44,DYDX,2.397
2024-03-19 21:49:55,USDT,0.9998
2023-05-11 21:00:06,GLMR,0.281
2024-04-10 15:52:57,Cake-LP,0.0
2023-03-03 01:32:24,BUSD,1.0
2023-01-31 19:22:37,USDT,1.0
2024-01-21 12:01:55,rUSDT,0.0
2023-05-14 07:14:38,ETH,1800.16
2023-08-19 12:23:32,EUR,1.079
2023-08-02 22:54:25,BTC,29163.69
2023-05-20 05:47:42,ETH,1820.0
2023-06-18 01:14:24,ETH,1720.51
2022-10-13 12:30:43,EUR,0.9764
2023-04-14 14:40:20,DAI,0.9999
2022-12-24 05:22:43,BNB,244.1
2022-11-07 23:07:33,USDT,1.0
2024-03-21 09:19:41,USDT,0.9999
2024-04-16 12:30:34,ezETH,0.0
2022-10-31 12:45:39,BUSD,1.0
2022-11-08 20:08:42,SOL,24.02
2024-04-21 12:04:32,ETH,3148.11
2023-04-24 14:47:27,BNB,331.35
2023-10-21 20:29:53,USDT,1.0
2023-04-16 15:51:10,BNB,347.8
2024-03-19 10:04:34,ETH,3158.44
2022-06-08 17:32:06,STELLA LP,0.0
2022-06-15 07:29:20,ETH,1236.89
2023-03-31 06:38:36,RDNT,0.0
2023-01-15 19:33:38,USDT,1.0
2022-11-08 17:27:17,BNB,328.25
2022-10-31 02:02:31,EUR,0.9884
2023-06-13 07:08:25,AXL,0.3885
2023-11-06 00:26:02,ETH,1901.65
2023-03-23 07:31:24,USDC,0.9992
2023-09-03 11:37:14,BNB,214.46
2023-04-08 21:01:44,BNB,310.57
2024-08-02 22:39:41,ATOM,5.358
2022-05-16 17:46:38,MATIC,0.6761
2022-12-19 22:24:48,EUR,1.062
2023-04-08 20:57:45,BNB,310.57
2023-03-31 06:40:59,RDNT,0.0
2023-08-13 11:21:55,POL,0.0
2023-08-24 13:07:27,BNB,218.88
2022-06-08 20:07:07,POL,0.0
2022-05-18 13:51:11,EUR,1.046
2023-10-23 00:37:20,sbfTND,0.0
2022-10-31 01:58:10,EUR,0.9884
2023-03-16 18:15:53,ETH,1676.86
2023-10-16 07:14:30,ETH,1600.09
2022-12-11 19:33:27,EUR,1.052
2023-03-30 19:01:28,ETH,1793.89
2022-12-28 05:30:36,BNB,243.81
2022-12-16 23:52:40,ATOM,8.566
2022-12-16 23:34:09,USDT,1.002
2022-12-13 22:14:22,USDT,0.9999
2022-09-17 17:38:24,DOTSTDOT-f,0.0
2024-03-02 19:31:20,USDT,1.001
2022-06-08 17:32:06,STELLA,0.0
2023-03-28 17:26:47,ETH,1773.6
2023-04-08 19:55:11,ETH,1849.91
2024-07-29 23:20:38,BNB,574.27
2022-12-24 01:30:27,FTM,0.2041
2022-06-08 17:31:12,STELLA,0.0
2023-03-27 22:40:44,EUR,1.079
2022-06-15 17:10:49,EUR,1.045
2023-03-31 06:48:54,AI-A,0.0
2023-03-28 20:31:42,MATIC,1.086
2023-11-23 00:02:27,ETH,2062.63
2022-06-08 19:54:50,ETH,1791.03
2023-04-10 06:35:57,ETH,1911.14
